0.500105745769	-4737.35245524	44.6567113988	-4804.56465251	-3823.61808654	-4826.66587803	-4648.03903244
1.00021169155	-4728.09964717	38.7061798708	-4804.56465251	-3823.61808654	-4805.51200691	-4650.68728743
1.50031783733	-4704.08346406	49.5917012418	-4804.56465251	-3823.61808654	-4803.26686654	-4604.90006157
2.00042418312	-4673.50211039	52.9435420428	-4804.56465251	-3823.61808654	-4779.38919448	-4567.61502631
2.5005307289	-4654.19041714	50.6005172563	-4804.56465251	-3823.61808654	-4755.39145165	-4552.98938263
3.00063747469	-4653.22250222	81.0896821782	-4804.56465251	-3823.61808654	-4815.40186658	-4491.04313786
3.50074442048	-4642.21074185	44.8631025324	-4804.56465251	-3823.61808654	-4731.93694691	-4552.48453678
4.00085156625	-4614.71482685	65.9348227154	-4804.56465251	-3823.61808654	-4746.58447228	-4482.84518141
4.50095891202	-4593.60063563	62.0719826534	-4804.56465251	-3823.61808654	-4717.74460093	-4469.45667032
5.00106645778	-4577.56056743	24.8138711302	-4804.56465251	-3823.61808654	-4627.18830969	-4527.93282517
5.50117420352	-4560.95309174	76.2150061576	-4804.56465251	-3823.61808654	-4713.38310406	-4408.52307943
6.00128214925	-4567.20405111	67.8391112984	-4804.56465251	-3823.61808654	-4702.8822737	-4431.52582851
6.50139029495	-4560.99050568	47.4068283883	-4804.56465251	-3823.61808654	-4655.80416246	-4466.1768489
7.00149864064	-4575.84168509	65.9834002823	-4804.56465251	-3823.61808654	-4707.80848565	-4443.87488452
7.5016071863	-4592.51979955	62.9097410545	-4804.56465251	-3823.61808654	-4718.33928166	-4466.70031744
8.00171593194	-4598.3621008	87.8044947229	-4804.56465251	-3823.61808654	-4773.97109024	-4422.75311135
8.50182487754	-4558.86460918	112.556376534	-4804.56465251	-3823.61808654	-4783.97736225	-4333.75185611
9.00193402311	-4557.86706466	93.6123994816	-4804.56465251	-3823.61808654	-4745.09186362	-4370.64226569
9.50204336865	-4534.82097602	92.2685235169	-4804.56465251	-3823.61808654	-4719.35802306	-4350.28392899
10.0021529142	-4558.97502701	116.059523711	-4804.56465251	-3823.61808654	-4791.09407443	-4326.85597959
10.5022626596	-4509.56024566	97.7969993951	-4804.56465251	-3823.61808654	-4705.15424445	-4313.96624687
11.002372605	-4515.59235778	112.418116624	-4804.56465251	-3823.61808654	-4740.42859103	-4290.75612454
11.5024827504	-4511.45059034	114.538770248	-4804.56465251	-3823.61808654	-4740.52813083	-4282.37304984
12.0025930957	-4451.65251769	120.286875234	-4804.56465251	-3823.61808654	-4692.22626816	-4211.07876722
12.502703641	-4428.21620204	118.215912107	-4804.56465251	-3823.61808654	-4664.64802626	-4191.78437783
13.0028143862	-4410.37114954	59.7128480446	-4804.56465251	-3823.61808654	-4529.79684563	-4290.94545345
13.5029253314	-4413.26395757	115.45429823	-4804.56465251	-3823.61808654	-4644.17255403	-4182.35536111
14.0030364765	-4434.80511164	74.7168730631	-4804.56465251	-3823.61808654	-4584.23885777	-4285.37136552
14.5031478216	-4452.92521538	65.2902165291	-4804.56465251	-3823.61808654	-4583.50564844	-4322.34478232
15.0032593666	-4433.41076828	68.2928487419	-4804.56465251	-3823.61808654	-4569.99646577	-4296.8250708
15.5033711115	-4410.40541005	109.139026463	-4804.56465251	-3823.61808654	-4628.68346298	-4192.12735713
16.0034830563	-4414.28190231	147.346736896	-4804.56465251	-3823.61808654	-4708.9753761	-4119.58842852
16.5035952011	-4425.97180477	162.284138941	-4804.56465251	-3823.61808654	-4750.54008265	-4101.40352688
17.0037075458	-4427.00163553	87.5062992803	-4804.56465251	-3823.61808654	-4602.0142341	-4251.98903697
17.5038200905	-4418.05032786	118.481007114	-4804.56465251	-3823.61808654	-4655.01234209	-4181.08831363
18.003932835	-4394.58688808	157.521789317	-4804.56465251	-3823.61808654	-4709.63046672	-4079.54330945
18.5040457795	-4384.73903361	128.774449738	-4804.56465251	-3823.61808654	-4642.28793309	-4127.19013413
19.0041589239	-4388.41265603	126.866433249	-4804.56465251	-3823.61808654	-4642.14552253	-4134.67978953
19.5042722682	-4396.00662464	80.89764977	-4804.56465251	-3823.61808654	-4557.80192418	-4234.2113251
20.0043858124	-4382.95790307	71.205133012	-4804.56465251	-3823.61808654	-4525.36816909	-4240.54763704
20.5044995565	-4384.35062174	87.4145488198	-4804.56465251	-3823.61808654	-4559.17971938	-4209.5215241
21.0046135005	-4376.9197371	85.4229307387	-4804.56465251	-3823.61808654	-4547.76559858	-4206.07387562
21.5047276444	-4362.03111459	107.984327058	-4804.56465251	-3823.61808654	-4577.9997687	-4146.06246047
22.0048419882	-4344.73523759	104.88353162	-4804.56465251	-3823.61808654	-4554.50230083	-4134.96817434
22.504956532	-4334.34954691	141.226176468	-4804.56465251	-3823.61808654	-4616.80189985	-4051.89719397
23.0050712756	-4331.54918361	138.531449766	-4804.56465251	-3823.61808654	-4608.61208314	-4054.48628408
23.5051862191	-4351.71203947	161.165519019	-4804.56465251	-3823.61808654	-4674.04307751	-4029.38100143
24.0053013625	-4384.14570914	140.164579787	-4804.56465251	-3823.61808654	-4664.47486872	-4103.81654957
24.5054167057	-4363.09453104	155.169811173	-4804.56465251	-3823.61808654	-4673.43415339	-4052.75490869
25.0055322489	-4361.22226312	148.458085995	-4804.56465251	-3823.61808654	-4658.13843511	-4064.30609113
